17175,RQ-249842-16,"Refashioning the Renaissance Principal Investigator Paula Hohti Erichsen and Postdoctoral Researcher Sophie Pitman talk about experimental methodology with Professor Pamela H. Smith, founder of the Making and Knowing Project at Columbia University. The discussion spans form the work done at the M&amp;K project and the lessons learned, to different ways experiments can be approached and the future of reconstruction.",open access,2019,"Sophie Pitman, Paula Hohti",Web,https://soundcloud.com/user-265326599/2-making-by-knowing-with-pamela-smith,Podcast interview,Refashioning the Renaissance,http://refashioningrenaissance.eu/,Refashioning the Renaissance Project website,Knowing by Making - an Interview with Pamela Smith,Sophie Pitman
17176,RQ-249842-16,Pamela explains the Making and Knowing project and the fusion of disciplines to study the connection between craft and science,open access,2020,Mark Fallows,Web,https://play.acast.com/s/theimpossiblenetwork/d3a58982-5007-4c2a-964f-0e4e11a97514,link to the recording,The Impossible Network,https://theimpossiblenetwork.com/,"The podcast that explores the serendipitous stories of curious-minded, purposeful people.",Craft Knowledge and Creativity from the Past made ready for the Future,
17180,PY-263659-19,"BUTTE'S JEWISH COMMUNITY  Since 2011, the Butte-Silver Bow Public has worked with the ethnic communities in Butte and created an exhibit for each dedicated to their heritage. In 2019, the Butte-Silver Bow Public Archives and the Montana Preservation Alliance received a National Endowment for the Humanities Common Heritage grant to continue this work on Butte's underrepresented communities: the Jewish, Finnish, German, and Hispanics of Butte.  This is the story of Butte's Jewish community produced with the congregation of B'nai Israel Synagogue. We'll explore the culture, religion, and impact of the Jewish on Butte's community. Over the decades, the Jewish population of Butte has dwindled, but the B'nai Israel congregation proudly keeps their traditions alive—holding worship services regularly and celebrating High Holy Days and life events for all members of the community.",open access,2020,,"Radio, Digital File",http://buttearchives.org/all-nations/,,Ron Davis,,,Butte All Nations Jewish Community,Aubrey Jaap
17181,PY-263659-19,"Since 2011, the Butte-Silver Bow Public Archives has worked with the ethnic communities in Butte and created an exhibit for each dedicated to their heritage. In 2019, the Butte-Silver Bow Public Archives and the Montana Preservation Alliance received a National Endowment for the Humanities Common Heritage grant to continue this work on Butte's underrepresented communities This project culminates in a four-part radio series funded by the Greater Montana Foundation to share the stories of the people who contributed to Butte's melting pot.  This is the story of Butte's Finnish community. The Archives sat down with members of Butte's Finnish families who told us all about their culture, neighborhood, and businesses in Finn Town. Although most of Finn Town is gone today, memories of the neighborhood are alive and well within its people.  The program covers immigration and settlement, neighborhoods, buildings and business, boarding houses, food and the sauna culture of the Finn community",open access,2020,,"Radio, Digital File",http://buttearchives.org/all-nations/,Butte-Silver Bow Public Archives official website.,Ron Davis,,,Butte All Nations Finnish Community,Aubrey Jaap
17182,PY-263659-19,"Since 2011, the Butte-Silver Bow Public Archives has worked with the ethnic communities in Butte and created an exhibit for each dedicated to their heritage. In 2019, the Butte-Silver Bow Public Archives and the Montana Preservation Alliance received a National Endowment for the Humanities Common Heritage grant  This is the story of Butte's Hispanic community. The Archives sat down with members of Butte's Hispanic families who told us all about their culture, neighborhood, and memories of growing up in Butte.  Many of the participants fondly remembered their mother making tortillas in the kitchen or grinding peppers in their molcajete and attending church at Sacred Heart and St. Joseph's. One thing all the participants had in common was the work ethic their ancestors had and passed down through the generations. Topics within this program are immigration and migration, food and traditions, neighborhood life, activism, religion and fiestas.",open access,2020,,"Radio, Digital File",http://buttearchives.org/all-nations/,Butte-Silver Bow Public Archives official website.,Ron Davis,,,Butte All Nations Hispanic Community,Aubrey Jaap
17183,PY-263659-19,"Since 2011, the Butte-Silver Bow Public Archives has worked with the ethnic communities in Butte and created an exhibit for each dedicated to their heritage. In 2019, the Butte-Silver Bow Public Archives and the Montana Preservation Alliance received a National Endowment for the Humanities Common Heritage grant.  The Archives held two-day events, where they invited speakers, collected stories and artifacts from each of the ethnic communities, and hosted an exhibit. This project culminates in a four-part radio series funded by the Greater Montana Foundation to share the stories of the people who contributed to Butte's melting pot.     This is the story of Butte's German community. The Archives sat down with members of Butte's German families who told us all about their culture, neighborhood, and businesses in Butte.  The topics covered immigration &amp; settlements, displaced persons, neighborhoods, culture and religion, traditions, clubs and societies, the effect of sedition and War on German immigrants, the businesses of the butchers, bakers, and brewers of Butte.",open access,2020,,Radio,http://buttearchives.org/all-nations/,,Ron Davis,,,Butte All Nations German Community,LIndsay Mulcahy
17271,TR-259360-18,"In 1969, Grace Halsell, a white journalist, published a book called Soul Sister. It was her account of living as a ""black woman"" in the United States. Lyndon Johnson provided a blurb for the book, and it sold over a million copies. Halsell's book was praised for bringing attention to the treatment of black women in the south, and harshly criticized for putting herself at the center of that narrative. On this extended version of the podcast, we tell the story of Grace Halsell and explore the larger debate of ""journalistic blackface"" with historians Robin Kelley and Alisha Gaines. This episode was a partnership with NPR's Code Switch podcast.",Open Access,2020,Joe Richman,"Radio, Digital File, Web",http://www.radiodiaries.org/soul-sister/,This is a link to our webpage where our podcast episode appears.,Sarah Kate Kramer,,,Soul Sister: The Limits of Empathy,
17272,TR-259360-18,"When we first met Thembi Ngubane, she was 19 and living in one of the largest townships in South Africa. She was willing to speak out about having AIDS at a time when very few South Africans did. Thembi carried a tape recorder for a year to document her life. On the podcast, we revisit Thembi's diary, and introduce listeners to Thembi's daughter, Onwabo.",Open Access,2019,Joe Richman,"Radio, Digital File, Web",http://www.radiodiaries.org/thembi/,"When we first met Thembi Ngubane, she was 19 and living in one of the largest townships in South Africa. She was willing to speak out about having AIDS at a time when very few South Africans did. Thembi carried a tape recorder for a year to document her life. On the podcast, we revisit Thembi’s diary, and introduce listeners to Thembi’s daughter, Onwabo.","Joe Richman, Sarah Kate Kramer",,,Thembi's AIDS Diary,
17273,TR-259360-18,"On November 13, 1969, Spiro Agnew delivered the most famous speech ever given by a vice president. His message: the media is biased. President Nixon was getting beaten up by the press, and in response, his administration had been trying to undercut the credibility of the media, especially television news. The war between politicians and the media has a long history. This story was released as a two-part episode along with the story of Adlai Stevenson, a presidential candidate doomed to fail on this new-fangled thing called television.",Open Access,2019,Joe Richman,"Radio, Digital File, Web",http://www.radiodiaries.org/podcast-press-enemy/,A link to our webpage for this episode of the Radio Diaries Podcast.,"Sarah Kate Kramer, Nellie Gilles",,,The Press is the Enemy,
17274,TR-259360-18,"Daisy Anderson and Alberta Martin both grew up poor, children of sharecroppers in the South. Daisy in Tennessee; Alberta in Alabama. Both women got married in their early 20's to husbands who were near 80. And both those husbands had served in the Civil War. Except on opposite sides. Daisy Anderson was black, her husband was a slave who escaped and joined the Union Army. Alberta Martin was white, her husband fought on the Confederate side. Daisy and Alberta were not alive during the Civil War. But they married into history. This story was released on the podcast as a two part episode along with the portrait of Olivia Hooker, the last surviving witness to Tulsa Race Riot.",,2018,Joe Richman,"Radio, Digital File, Web",http://www.radiodiaries.org/tulsa-race-riot/,Link to the webpage where the podcast episode appears.,"Nellie Gilles, Sarah Kate Kramer",,,The Last Civil War Widows + Surviving the Tulsa Race Riot,
17380,CHA-264414-19,Ongoing broadcast and internet dissemination of of news/information/classical music.,open to everyone by broadcast reception and on the internet,2019,Phil Burger,"Radio, Digital File, Web",https://knpr.org/,,staff,,,Nevada Public Radio,
17429,RA-50078-09,"Piracy is often depicted as a facet of the wild, lawless expanses of the high seas. But in this episode, we explore the order that governed piracy, captivity, and ransom in the early modern Mediterranean and in turn, how these practices shaped early modern politics, Mediterranean connections, and the emergent notions of international law. Emrah Safa Gürkan talks about Ottoman corsairs and the practicalities of piracy in the early modern Mediterranean. Joshua White discusses facets of Islamic law and gender in the realm of piracy. And Daniel Hershenzon explores the paradoxical connections forged by slavery, captivity, and ransom on both sides of the Mediterranean.",open access,2020,Chris Gratien,Web,http://www.ottomanhistorypodcast.com/2020/01/pirates.html,access to podcast,Chris Gratien,,,The Mediterranean in the Age of Global Piracy,"Daniel Hershenzon, Joshua White, Emrah Safa Gürkan"
