19460,RQ-255726-17,We created a series of seven lesson plans on different topics for teachers to bring everyday Latin into the classroom.,K - 12,"N. Wellington, R. Benefiel",http://ancientgraffiti.org/about/teaching-resources/lesson-plans/,,,,The Ancient Graffiti Project: Lesson Plans for Teachers,2021
19472,PW-264252-19,"This curriculum has three objectives: for students to develop research skills by using the AFI catalog and other online databases; for students to critically analyze the film ""Shoes"" by Lois Weber (1916); and for students to explore the important role that women played in the development of the motion picture industry.",K - 12,"Sarah Clothier, Shelley Stamp, Jill Beale",Not yet available,,,,In Her Shoes: Lois Weber and the Female Filmmakers Who Shaped Early Hollywood,2021
19520,GA-276320-20,"Slideshow for students grades 4-8 for the Teaching Unit: ""My Right to Freedom""",K - 12,Shawna Reilly,http://www.historiccherryhill.org/programs,"Scroll down to ""School Programs""",,,Slideshow 4-8 My Right to Freedom,2021
19521,GA-276320-20,"Worksheets for 4-8 Teaching Unit ""My Right to Freedom,"" to compliment fillable slides and/or for in-class use.",K - 12,Shawna Reilly,http://www.historiccherryhill.org/programs,"Scroll down to ""School Programs""",,,Worksheets 4-8 My Right to Freedom,2021
19522,GA-276320-20,"Teacher's Guide to accompany 4-8 ""My Right to Freedom"" Slides and Worksheet",K - 12,Shawna Reilly,http://www.historiccherryhill.org/programs,"Scroll down to School Programs.""",,,Teacher's Guide 4-8 My Right to Freedom,2021
19523,GA-276320-20,"Fillable slideshow for student/classroom use, for students grades 7-12, Lesson 1: Slavery in Albany, N.Y.",K - 12,Shawna Reilly,http://www.historiccherryhill.org,"Scroll down to ""School programs""",,,Slideshow 7-12 Lesson 1,2021
19524,GA-276320-20,"Fillable slideshow for student/classroom use, for students grades 7-12, Lesson 2: Slavery by Another Name.",K - 12,Shawna Reilly,http://www.historiccherryhill.org,"Scroll down to ""School Programs""",,,Slideshow 7-12 Lesson 2,2021
19534,AKA-270126-20,This is the pathways proposal completed in response to the planning grant. It defines and summarizes the four pathways: Compassion for the Earth; Respect and American Culture and Identity; Integrity in a Digital World; Finding Meaning through Service.,Undergraduate,"Elizabeth McDermott, Daniel Hauser, Debra Workman, Anna Ioanes",http://https://docs.google.com/document/d/1h1ARyi8YCczK6h FcgLVHCCwYEAbkHEi/edit,,,,Pathways Descriptions Written in Response to NEH Planning Grant June 1 2020 – May 30 2021,2021
19567,FEL-268440-20,"Presentation for Asian American Heritage Month for The Avenues School, New York",K - 12,Andrea Louie,,,,,Presentation on Toy Len Goon,2021
19571,ES-261627-18,Curriculum developed by participants and reviewed by Project Director.,K - 12,Project Participants,http://https://blogs.uoregon.edu/nativehistories/curriculum/,,,,Discovering Native Histories along the Lewis and Clark Trail,2021
19582,PW-269391-20,"CWRGM lesson plans are designed by experienced educators who specialize in social studies, language arts, geography, and economics. Our goal is to help educators and students to dig deeply into our rich collections to  Better understand this revolutionary era Learn fundamental skills in historical analysis and interpretation. Our educators have designed these plans around a central idea: one of the best ways to understand the past and primary source documents, in particular, is to be able to explain them to others. In these activities, students will identify vocabulary they are unfamiliar with and define those terms. They will then analyze selected documents from the CWRGM collection using primary source analysis tools from the National Archives. Lastly, students will take that information and complete an assignment that evaluates their understanding of these sources and the history that surrounds them.",K - 12,"Alan Wheat, Jerrid Woods, Catherine Beasley, Frances Kalusche, Susannah Ural, Skye Morgan",https://cwrgm.org/page/lesson-plans,"This is the ""Lesson Plans"" section of our CWRGM website.",,,"CWRGM Lesson Plans, 2020-2022",2020
