10408,RQ-50892-14,"Professor Michael Papio will offer a workshop for graduate students and interested&#x0D; faculty on the topic of the project that he is conducting for the National Endowment of&#x0D; Humanities Scholarly Editions grant (2015-2018) on Boccaccio's De montibusm, silvis,&#x0D; fontibus, lacubus, fluminibus, stagnis seu paludibus, et de nominibus maris liber. Prof.&#x0D; Papio will guide us through the technical and technological complexities of&#x0D; reconstructing a work that verbally visualizes and organizes geographical and&#x0D; mythological information as a dictionary for classical literature. Those who wish to&#x0D; participate in the workshop are urged to bring a personal laptop with an IU wifi&#x0D; connection to the workshop. Due to the nature of the workshop, that will include&#x0D; materials from the Lilly, space is limited.",Michael Papio,03/04/2016,Indiana University Bloomington,http://frit.indiana.edu/docs/lectures/2016-papio-3-4.pdf,,,,Making Maps of Affiliation in the Reconstruction of a Literary Dictionary
10427,FA-57352-13,"This paper explores the problem of how perceptual experiences could be a particularly privileged source of evidence about the external world.  It argues that the pervasive assumption that perceptual evidence must consist in truths is responsible for setting a dilemma between the familiar choices of 20th-century epistemology - skepticism, coherentism, rationalism, and pure externalism - and epistemological disjunctivism.  We can get a better view, with the advantages of disjunctivism but without its costs, if we allow that subjective evidence can consist in falsehoods.  But not every way of doing so can succeed, because we must also correctly account for the defeasibility of perceptual evidence.  I explore and defend a new account of basic perceptual evidence that makes good on this promise.",Mark Schroeder,9/8/2015,University of Southampton,,,,,Factivity and Basic Perceptual Reasons
10428,FA-57352-13,"This paper explores the problem of how perceptual experiences could be a particularly privileged source of evidence about the external world.  It argues that the pervasive assumption that perceptual evidence must consist in truths is responsible for setting a dilemma between the familiar choices of 20th-century epistemology - skepticism, coherentism, rationalism, and pure externalism - and epistemological disjunctivism.  We can get a better view, with the advantages of disjunctivism but without its costs, if we allow that subjective evidence can consist in falsehoods.  But not every way of doing so can succeed, because we must also correctly account for the defeasibility of perceptual evidence.  I explore and defend a new account of basic perceptual evidence that makes good on this promise.",Mark Schroeder,9/11/2015,"Institute for Philosophy, London",,,,,Factivity and Basic Perceptual Reasons
10429,FA-57352-13,"This paper explores the problem of how perceptual experiences could be a particularly privileged source of evidence about the external world.  It argues that the pervasive assumption that perceptual evidence must consist in truths is responsible for setting a dilemma between the familiar choices of 20th-century epistemology - skepticism, coherentism, rationalism, and pure externalism - and epistemological disjunctivism.  We can get a better view, with the advantages of disjunctivism but without its costs, if we allow that subjective evidence can consist in falsehoods.  But not every way of doing so can succeed, because we must also correctly account for the defeasibility of perceptual evidence.  I explore and defend a new account of basic perceptual evidence that makes good on this promise.",Mark Schroeder,11/1/2015,University of Pennsylvania,,,,,Factivity and Basic Perceptual Reasons
10430,FA-57352-13,"This paper explains why it would be attractive to conclude that there are epistemic reasons against belief that are not evidence, argues that if this is true, it should flow from a general account of the right kind and wrong kind of reasons for attitudes, and shows how two treatments of the nature of belief can account for epistemic reasons against belief that are not evidence.",Mark Schroeder,10/24/2015,Pontificia Universidad Catolica del Peru,,,,,Epistemic Reasons and the Nature of Belief
10431,FA-57352-13,"This paper argues that it is possible to wrong someone by what you believe about them, and argues that one source of resistance to this idea is that it may put epistemic rationality into conflict with morality.  After refining this objection, I show that it can be solved by allowing for epistemic reasons against belief that are not evidence.",Mark Schroeder,10/25/2015,Pontificia Universidad Catolica del Peru,,,,,Doxastic Wronging
10432,FA-57352-13,"This paper argues that much of both normative ethics and metaethics are properly thought of as concerned with the problem of how there could be a single subject matter for ethics - a subject about which people with very different moral views have genuine knowledge, but are still in deep disagreements with one another.",Mark Schroeder,3/7/15,Texas Tech University,,,,,A Common Subject for Ethics
10433,FA-57352-13,"This paper argues that much of both normative ethics and metaethics are properly thought of as concerned with the problem of how there could be a single subject matter for ethics - a subject about which people with very different moral views have genuine knowledge, but are still in deep disagreements with one another.",Mark Schroeder,3/14/15,California State University at Northridge,,,,,The Common Subject Problem for Ethics
10434,FA-57352-13,"This paper marshals evidence that reasons and evidence have much in common, and compares Stephen Kearns and Daniel Star's theory of Reasons as Evidence to the competing hypothesis of Evidence as Reasons.  I give both direct arguments against Kearns and Star and illustrate the direct virtues of Evidence as Reasons.",Mark Schroeder,2/12/2015,Northwestern University,,,,,Evidence as Reasons
10435,FA-57352-13,"This talk introduces the issue of pragmatic encroachment in epistemology, discusses how cases have been mis-used to try to test the plausibility of that thesis, and defends the thesis.",Mark Schroeder,10/5/2014,University of Southern California,,,,,Knowledge and Practical Stakes
10436,FA-57352-13,"This paper defends the importance of the wrong kind of reasons problem, for epistemology.",Mark Schroeder,9/20/2014,"Humboldt University, Berlin",,,,,Caring About Skepticism About Wrong-Kind Reasons
10437,FA-57352-13,"This paper explores patterns in the competition and transmission of reasons for action and reasons for belief, in order to explore the question of which is prior.",Mark Schroeder,11/5/2014,Ohio State University,,,,,The Unity of Reasons
10438,FA-57352-13,"This paper explores patterns in the competition and transmission of reasons for action and reasons for belief, in order to explore the question of which is prior.",Mark Schroeder,11/12/2014,Tulane University - Murphy Institute,,,,,The Unity of Reasons
10459,FA-52531-06,"The comic strain in Spenser is pervasive but hard to isolate.  Spenser mingles comedy with pathos and mock-seriousness, often playing them against one another in the same passage or episode.  The resulting complexity of tone makes a critical focus on comic elements tricky to sustain:  the comic is always poised against, and qualifying, the monstrous, the lamentable, the pathetic, or the fearful. &#x0D; This paper considers examples from the second half of the Legend of Chastity, where Spenser uses comedy first as a technique for modulating the tone and affect of his narrative as it moves from one episode to another (Florimell in the witch's cottage) and then as a strategy for doubling the narrative back upon itself, in a meta-discursive allegory that extends from Satyrane's combat with the Hyena-like creature through the Squire of Dames' rendition of the Inkeeper's tale from Ariosto to the adventures of Malbecco. This persistent feature of Book III and especially its final cantos reflects the legend's central concern with the ethics of masculine address to women, whether as readers or as prospective lovers.",David Lee Miller,08/24/2013,New Orleans,http://www.english.cam.ac.uk/spenseronline/review/volume-43/433/abstracts/sixteenth-century-society-conference/,Conference abstracts published in online journal.,,,"""Comedy as Discourse in The Faerie Queene"""
10478,FA-55993-11,"My presentation shows how the spectacular celebration of Dante's six-hundredth birthday on May14-16, 1865 in Florence, the new capital of Italy, doubled not only as a love-fest toasting the young nation's independence but also as a rallying cry to complete unification with the additions of Venice (1866) and Rome (1870). Over three days and nights a tightly choreographed variety of events—from the procession of representatives from cities and towns all over Italy and the unveiling of Enrico Pazzi's colossal Dante statue to musical performances, dances, horse races, banquets, and exhibits—exploited Dante's authority as Mazzini's ""Profeta della nazione italiana"" to reinforce Florentine (and Tuscan) power on the national stage. Regional tensions in Italy's emerging national narrative resurfaced at the end of May with the timely discovery of Dante's bones in Ravenna and that city's own celebration-cum-memorial service. When Dante's remains were returned to his original tomb after three days of public veneration (June 24-26, 1865), the officiating priest couched the discovery of the poet's bones as ""a miracle to justify the prophetic declaration of the hoped-for unity and prosperity of Italy."" Drawing on previously unstudied eye-witness accounts and newspaper coverage in addition to existing scholarship, I argue that the national celebrations of Dante in 1865 belie the continuation of regional rivalries and conflicts—particularly among Florence, Ravenna, and Rome—within Italian social, cultural, and political life in the nineteenth century and beyond.",Guy P. Raffa,01/10/2016,"Austin, Texas",https://apps.mla.org/conv listings detail?prog id=726&amp;year=2016,2016 MLA program,,,Dante's Festival and Funeral: Regional Rivalry in the New Nation
