11995,HK-230916-15,Immigrant Stories Presentation on an NEH-organized panel about NEH-funded digital projects,Elizabeth Venditto,Annual Meeting of the Museum Computing Network,11/02/16,,,,,Immigrant Stories
12236,FB-52459-06,J.-K. Huysmans and the Nineteenth-Century Cult of Interior Design,"Emery, Elizabeth",Lecture at Texas State University-San Marcos,10/26/2009,,,,,J.-K. Huysmans and the Nineteenth-Century Cult of Interior Design
12237,FB-52459-06,Strolling through the Salons of Belle Epoque,"Emery, Elizabeth","Invited lecture for the National Arts Club, New York, NY",09/08/2012,http://byronjanis.com/pdf/NAC-September-Calendar-FINAL.pdf,,,,Strolling through the Salons of Belle Epoque
12238,FB-52459-06,Le Vin Mariani and the Potency of Viral Marketing: Strengthening Bodies and Brains,"Emery, Elizabeth","Interdisciplinary Nineteenth-Century Studies Conference, Houston, TX",03/27/2014,http://incsscholars.org/wp-content/uploads/2016/03/2014-program.pdf,,,,Le Vin Mariani and the Potency of Viral Marketing: Strengthening Bodies and Brains
3754,HD-51709-13,"This presentation reports on the phase of the Jubilees Palimpsest Project dedicated to the integration of spectral imaging technology and reflectance transformation imaging technology (RTI). In 2013–2014 the National Endowment for the Humanities, Office of Digital Humanities funded a collaboration of scientists and scholars of early Jewish literature to develop a method for integrating two previously successful technologies. The combination is greater than the sum of the sum of the parts because the data is fully registered, meaning each pixel represents the same location on the object across the data set. As the data set grows the possibilities for processing grow exponentially. The two technologies integrated capitalize on two features of erased manuscripts (palimpsests) that offer hope for recovery of textual information. First, the erasure of ink is typically not complete. The difficulty is more often in distinguishing the erased ink from the similar shades of brown surrounding it. Spectral imaging uses nine or more discrete wavelengths of light, both outside and more precisely within the color resolution of the human eye. This significant quantity of data can be processed and mapped to false-colors within the human range of color perception. The second area of hope for recovery of textual information from erased manuscripts results from the effect of acidic ink on the texture of parchment. Even if the ink has been entirely washed away it may be nevertheless be possible to distinguish where ink had been because of the rougher texture. RTI uses light reflected from many angles to identify the orientation of any one pixel, such that the texture of an imaged object can be visualized and enhanced in an interactive viewer. The integration of these technologies means that a scholar can see both the chrominance and texture features of an object at the same time.",Todd R. Hanneken,Society of Biblical Literature,11/23/2014,,,,,The Integration of Spectral and Reflectance Transformation Imaging Technologies
3775,AQ-51123-14,"This presentation is about developing and teaching an interdisciplinary course with support from an  NEH Enduring Questions award for a project that asks, ‘What is peace?  The course under development examines notions of peace in eastern and western contexts from ancient to modern periods with the ambition to push back against stereotyped images of ‘peaceniks.'  Nuances of its meanings conjoin with notions of justice, violence, human dignity, social and political order, tolerance, or their lack. Because our institution, the University of North Georgia, is one of six  senior military colleges, though with a majority civilian student body, answers to the question of  peace have pressing, practical, and current implications for economics, social justice, and global conflict.","Renee A. Bricker, Ph.D.","“Peace and Human Rights in World History,” 26th Annual Southeastern World  History Association (SEWHA) Conference,",10/10/14,,,,,Enduring Questions of Peace: an Undergraduate Course
3778,AB-50019-07,"Special Session Organizer, One Workshop and Two Roundtable Sessions Accepted and Sponsored by NEH, 44th International Congress on Medieval Studies, Kalamazoo, Michigan.",James M. Palmer,,05/08/2009,http://scholarworks.wmich.edu/medieval cong archive/1/,"44th International Congress on Medieval Studies, Kalamazoo, Michigan.",,,"Enhancing the Medieval Curriculum through NEH's Humanities Initiatives for Faculty,"
3781,FA-55234-10,Keynote lecture giving an overview of the development of papal attire from 1050-1300 and analyzing the descriptions of papal vestments in two inventories,Maureen C. Miller,"Changing Medieval Fashions, University of California, Santa Barbara Medieval Studies Program conference",04/25/2015,http://www.ihc.ucsb.edu/changes-in-fashion/,conference sit,,,"""Clothing and Claims to Power: Fashioning Papal Authority, c. 1050-1300,"" "
3783,EZ-50124-05,"Paper and panel discussion presented at the annual meeting of the National Women's Studies Association (NWSA). St. Charles, Illinois,","Katie Cavanaugh, Shane Cavanaugh",National Women's Studies Association Annual Conference,5/5/2007,,,,,Winning the vote: A professional development series on the suffrage movement
3784,EZ-50124-05,A traditional paper presentation describing the professional development series and the learning outcomes.,"Katie Cavanaugh, Shane Cavanaugh",Annual meeting of the American Educational Research Association (AERA),4/18/2007,,,,,Winning the vote: A professional development series on the suffrage movement
